job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,automation_risk_category,skill_transition_pressure,wage_volatility_index,reskilling_urgency_score,ai_disruption_intensity,cost_of_living_index,rent_index,cost_of_living_plus_rent_index,groceries_index,restaurant_price_index,local_purchasing_power_index,period,continent,company_name,company_size,location,remote_allow_percentage,employment_type,experience_level,education_level,top_skills,required_cloud_cert,open_source_contributions_required,salary_usd,equity_offered,expected_weekly_hours,hiring_urgency_score,benefit_stars,job_posted_date,automation_risk,visa_sponsorship,prosperity_score
13472,marketing specialist,Healthcare,brazil,2025,58.92,51.69,5.48,52525.19,55220.86,5.13,9.5,33.58,51.97,5,Medium,32.2,5.13,26.751000000000005,30.620724,25.6,7.2,17.4,25.9,22.5,42.3,year,South America,,,,,,,,,,,,,,,,,,,215706.484375
13473,hr manager,Finance,singapore,2025,13.95,12.24,56.68,57932.22,62192.27,7.35,-2.11,48.02,70.58,2,Low,35.315,7.35,24.788999999999994,9.845909999999998,79.1,67.0,73.7,70.8,53.5,93.8,year,Asia,,,,,,,,,,,,,,,,,,,78624.86725663717
13474,hr manager,Retail,japan,2023,34.94,36.38,65.66,44834.86,43415.35,-3.17,13.26,80.85,55.24,5,Medium,50.3,3.17,34.62499999999999,19.300856,64.6,20.8,43.6,66.5,37.9,100.4,year,Asia,,,,,,,,,,,,,,,,,,,67206.4241486068
13475,accountant,Energy,singapore,2024,22.82,21.5,8.53,62575.25,58378.52,-6.71,-3.68,82.28,8.0,2,Low,15.675,6.71,13.7,1.8256,81.9,71.9,77.1,75.0,55.3,103.0,year,Asia,,,,,,,,,,,,,,,,,,,71280.2442002442
13476,marketing specialist,Healthcare,usa,2022,54.24,51.07,48.38,55537.64,56256.3,1.29,8.59,28.17,49.04,3,Medium,51.31,1.29,36.597,26.599296,70.1,42.1,57.0,70.4,70.1,106.3,year,North America,,,,,,,,,,,,,,,,,,,80251.49786019971
13477,data analyst,Education,japan,2020,10.87,12.65,47.09,38871.2,38842.72,-0.07,-6.98,27.69,71.11,3,Low,28.98,0.07,18.496,7.729657,83.3,26.0,55.9,81.8,48.9,87.3,year,Asia,,,,,,,,,,,,,,,,,,,46629.91596638656
13478,mechanical engineer,Manufacturing,germany,2020,39.81,40.83,61.82,143765.44,141223.47,-1.77,11.18,90.62,99.4,3,Medium,50.815,1.77,35.001,39.57114000000001,65.3,27.1,47.0,49.2,61.6,102.4,year,Europe,,,,,,,,,,,,,,,,,,,216268.71362940277
13479,customer support rep,Retail,canada,2024,86.59,71.03,32.71,43159.16,38446.59,-10.92,18.35,26.97,20.72,1,High,59.650000000000006,10.92,47.72500000000001,17.941448,68.4,36.0,53.1,70.7,64.0,83.3,year,North America,,,,,,,,,,,,,,,,,,,56208.464912280695
13480,mechanical engineer,Healthcare,singapore,2024,36.26,37.65,68.09,32608.57,38001.82,16.54,3.95,69.81,82.19,4,Medium,52.175,16.54,39.893,29.802094,81.9,71.9,77.1,75.0,55.3,103.0,year,Asia,,,,,,,,,,,,,,,,,,,46400.268620268616
13481,hr manager,Retail,germany,2021,48.92,45.73,41.75,46724.34,54653.3,16.97,-0.62,37.97,71.95,4,Medium,45.335,16.97,37.184000000000005,35.19794,70.6,29.6,51.0,54.7,65.0,93.7,year,Europe,,,,,,,,,,,,,,,,,,,77412.60623229462
13482,customer support rep,Finance,canada,2025,58.38,65.12,39.92,145729.31,146071.33,0.23,-8.55,24.79,26.32,1,Medium,49.150000000000006,0.23,35.397000000000006,15.365616,58.7,30.3,46.1,65.3,59.9,109.1,year,North America,,,,,,,,,,,,,,,,,,,248843.8330494037
13483,accountant,Technology,germany,2020,46.35,40.33,10.83,131680.68,150150.57,14.03,-3.92,53.16,74.61,1,Medium,28.59,14.03,25.998,34.581735,65.3,27.1,47.0,49.2,61.6,102.4,year,Europe,,,,,,,,,,,,,,,,,,,229939.617151608
13484,financial analyst,Finance,usa,2021,28.33,23.78,52.24,106176.15,110167.97,3.76,11.12,99.53,74.07,5,Low,40.285,3.76,28.132,20.984030999999995,71.9,41.1,57.2,70.2,69.4,102.6,year,North America,,,,,,,,,,,,,,,,,,,153223.88038942975
13485,data analyst,Finance,india,2025,45.73,42.38,24.69,63488.76,60526.97,-4.67,2.58,11.04,50.28,3,Medium,35.21,4.67,27.1,22.993044,19.5,5.0,13.1,22.5,16.6,82.2,year,Asia,,,,,,,,,,,,,,,,,,,310394.717948718
13486,software engineer,Energy,australia,2022,12.68,11.32,98.09,47808.81,47980.08,0.36,-12.65,85.02,50.68,5,Low,55.385000000000005,0.36,34.607,6.426224,77.7,36.8,58.6,77.4,73.0,104.6,year,Oceania,,,,,,,,,,,,,,,,,,,61750.42471042472
13487,truck driver,Transportation,uk,2020,87.51,93.24,61.64,120790.32,113782.25,-5.8,0.03,85.63,90.01,4,High,74.575,5.8,55.23600000000001,78.767751,67.3,29.8,49.4,51.3,74.1,91.7,year,Europe,,,,,,,,,,,,,,,,,,,169067.2362555721
13488,customer support rep,Retail,brazil,2022,36.24,36.69,16.95,33644.14,42143.99,25.26,5.05,52.22,78.15,3,Medium,26.595,25.26,27.159,28.321560000000005,33.2,8.3,21.5,28.2,25.2,27.8,year,South America,,,,,,,,,,,,,,,,,,,126939.72891566264
13489,customer support rep,Technology,australia,2021,41.17,48.09,56.32,93891.0,80169.35,-14.61,2.57,35.49,55.27,3,Medium,48.745000000000005,14.61,37.74700000000001,22.754659,84.1,38.4,62.3,81.1,76.3,99.3,year,Oceania,,,,,,,,,,,,,,,,,,,95326.21878715816
13490,hr manager,Energy,australia,2022,61.93,53.03,52.26,33620.87,35303.02,5.0,-0.22,34.87,28.29,1,High,57.095,5.0,41.95,17.519997,77.7,36.8,58.6,77.4,73.0,104.6,year,Oceania,,,,,,,,,,,,,,,,,,,45435.032175032175
13491,financial analyst,Healthcare,germany,2024,47.17,44.74,84.13,84476.99,89924.8,6.45,5.77,20.85,11.2,2,Medium,65.65,6.45,46.042,5.28304,62.7,26.3,45.4,57.6,52.5,101.0,year,Europe,,,,,,,,,,,,,,,,,,,143420.7336523126
13492,financial analyst,Finance,singapore,2020,29.31,29.85,16.81,135411.21,140282.46,3.6,2.92,35.75,13.85,2,Low,23.06,3.6,17.847,4.059435,81.1,63.3,72.6,66.8,59.0,89.0,year,Asia,,,,,,,,,,,,,,,,,,,172974.67324290998
13493,truck driver,Finance,australia,2025,77.01,63.18,77.86,142142.83,151576.32,6.64,-0.69,92.64,32.34,5,High,77.435,6.64,56.154,24.905034000000004,60.9,29.8,47.1,67.9,59.2,135.4,year,Oceania,,,,,,,,,,,,,,,,,,,248893.7931034483
13494,financial analyst,Technology,japan,2021,64.53,54.2,86.58,85817.58,87287.16,1.71,-11.39,33.17,79.77,2,High,75.555,1.71,52.299,51.475581000000005,87.8,28.0,59.2,90.5,49.7,76.5,year,Asia,,,,,,,,,,,,,,,,,,,99415.89977220957
13495,truck driver,Finance,canada,2023,47.53,39.41,3.51,61208.0,74690.86,22.03,10.24,55.55,69.86,2,Medium,25.52,22.03,26.674,33.204458,66.1,33.4,50.4,64.2,62.8,102.1,year,North America,,,,,,,,,,,,,,,,,,,112996.76248108926
13496,mechanical engineer,Education,canada,2021,57.68,59.39,68.19,133417.97,115148.88,-13.69,-5.14,87.68,60.69,5,Medium,62.935,13.69,47.636,35.005992,70.1,32.5,52.1,68.5,64.0,82.8,year,North America,,,,,,,,,,,,,,,,,,,164263.7375178317
13497,hr manager,Transportation,brazil,2026,14.1,12.36,93.55,79499.63,72778.75,-8.45,-1.36,60.1,96.81,4,Low,53.825,8.45,36.24,13.65021,30.1,8.5,20.5,30.0,26.0,46.1,year,South America,,,,,,,,,,,,,,,,,,,241789.86710963454
13498,customer support rep,Energy,uk,2020,34.4,30.81,49.55,55833.4,47694.51,-14.58,1.91,81.62,46.52,2,Medium,41.975,14.58,32.999,16.00288,67.3,29.8,49.4,51.3,74.1,91.7,year,Europe,,,,,,,,,,,,,,,,,,,70868.51411589896
13499,accountant,Manufacturing,brazil,2021,55.39,48.17,12.93,97297.16,97906.69,0.63,-8.23,99.93,44.18,2,Medium,34.16,0.63,26.224000000000004,24.471302,31.8,8.1,20.5,25.4,22.5,28.7,year,South America,,,,,,,,,,,,,,,,,,,307882.6729559748
13500,accountant,Energy,usa,2022,11.75,12.38,25.89,142883.24,155567.01,8.88,-2.14,51.97,37.05,5,Low,18.82,8.88,15.130999999999998,4.353375,70.1,42.1,57.0,70.4,70.1,106.3,year,North America,,,,,,,,,,,,,,,,,,,221921.5549215407
13501,hr manager,Manufacturing,uk,2023,77.06,90.68,60.4,142713.21,134535.34,-5.73,17.1,90.64,35.87,3,High,68.73,5.73,50.663,27.641422,61.5,30.3,46.6,47.7,67.9,98.9,year,Europe,,,,,,,,,,,,,,,,,,,218756.65040650405
13502,software engineer,Healthcare,singapore,2022,66.23,66.65,73.87,106441.97,98130.96,-7.81,10.71,90.03,82.24,3,High,70.05000000000001,7.81,50.99600000000001,54.467552,84.0,66.4,75.8,77.1,61.2,91.3,year,Asia,,,,,,,,,,,,,,,,,,,116822.57142857142
13503,financial analyst,Education,uk,2022,54.17,47.92,57.3,82329.58,85073.31,3.33,7.26,64.28,33.24,3,Medium,55.735,3.33,39.857000000000006,18.006108,69.7,31.8,51.9,56.6,76.8,88.8,year,Europe,,,,,,,,,,,,,,,,,,,122056.3988522238
13504,financial analyst,Technology,uk,2021,40.77,46.14,19.94,48177.75,56498.89,17.27,4.02,90.14,56.79,2,Medium,30.355000000000004,17.27,27.471000000000004,23.153283,71.0,31.6,52.2,56.4,74.7,82.6,year,Europe,,,,,,,,,,,,,,,,,,,79575.9014084507
13505,data analyst,Technology,brazil,2020,34.74,33.17,30.07,34024.07,33064.56,-2.82,6.52,78.23,71.38,5,Medium,32.405,2.82,23.763,24.797412,40.2,10.6,26.1,29.2,30.8,32.8,year,South America,,,,,,,,,,,,,,,,,,,82250.14925373133
13506,mechanical engineer,Retail,brazil,2025,79.12,63.93,24.29,39873.36,39970.96,0.24,12.58,96.01,15.54,1,High,51.705,0.24,39.007000000000005,12.295248,25.6,7.2,17.4,25.9,22.5,42.3,year,South America,,,,,,,,,,,,,,,,,,,156136.5625
13507,mechanical engineer,Finance,canada,2021,33.1,34.94,27.54,140621.22,169432.81,20.49,-6.02,41.59,20.88,5,Medium,30.32,20.49,27.649,6.9112800000000005,70.1,32.5,52.1,68.5,64.0,82.8,year,North America,,,,,,,,,,,,,,,,,,,241701.58345221117
13508,financial analyst,Healthcare,japan,2021,65.87,73.59,81.54,69612.74,66583.93,-4.35,13.52,42.5,29.94,4,High,73.70500000000001,4.35,52.115,19.721478,87.8,28.0,59.2,90.5,49.7,76.5,year,Asia,,,,,,,,,,,,,,,,,,,75835.9111617312
13509,hr manager,Technology,canada,2025,40.15,32.54,25.06,60631.24,63367.1,4.51,13.18,33.65,36.27,3,Medium,32.605,4.51,24.931,14.562405000000002,58.7,30.3,46.1,65.3,59.9,109.1,year,North America,,,,,,,,,,,,,,,,,,,107950.76660988075
13510,truck driver,Finance,brazil,2026,92.39,95.96,69.93,146523.08,131142.53,-10.5,21.74,44.47,11.2,1,High,81.16,10.5,61.085,10.34768,30.1,8.5,20.5,30.0,26.0,46.1,year,South America,,,,,,,,,,,,,,,,,,,435689.4684385382
13511,customer support rep,Healthcare,canada,2026,32.07,30.5,41.93,108832.13,127732.18,17.37,1.99,19.03,31.58,1,Medium,37.0,17.37,30.618,10.127706,63.0,31.5,48.9,69.6,64.1,119.4,year,North America,,,,,,,,,,,,,,,,,,,202749.49206349207
13512,teacher,Healthcare,india,2025,73.26,59.89,65.75,96495.37,91049.74,-5.64,1.98,43.29,67.03,3,High,69.505,5.64,50.721,49.106178,19.5,5.0,13.1,22.5,16.6,82.2,year,Asia,,,,,,,,,,,,,,,,,,,466921.7435897436
13513,teacher,Finance,germany,2021,61.33,58.06,88.22,134940.87,140631.68,4.22,-3.65,34.07,59.38,3,High,74.775,4.22,52.264,36.417754,70.6,29.6,51.0,54.7,65.0,93.7,year,Europe,,,,,,,,,,,,,,,,,,,199195.01416430596
13514,hr manager,Energy,germany,2026,36.32,37.32,62.8,48106.76,42034.87,-12.62,5.11,26.24,74.5,2,Medium,49.56,12.62,37.154,27.0584,68.7,24.6,49.0,64.9,66.9,138.3,year,Europe,,,,,,,,,,,,,,,,,,,61186.128093158666
13515,truck driver,Technology,uk,2026,88.97,86.88,75.63,99085.66,90766.86,-8.4,-4.96,62.81,80.05,3,High,82.3,8.4,60.797,71.220485,67.8,32.1,51.9,62.8,72.9,122.6,year,Europe,,,,,,,,,,,,,,,,,,,133874.42477876108
13516,mechanical engineer,Education,singapore,2021,15.96,14.81,32.5,134246.8,144706.36,7.79,17.67,26.77,52.4,3,Low,24.23,7.79,18.471,8.36304,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,169049.48598130842
13517,financial analyst,Finance,canada,2020,10.65,9.4,80.2,108603.42,121635.7,12.0,6.65,49.76,28.01,3,Low,45.425,12.0,31.92,2.9830650000000003,67.6,30.7,50.0,63.7,63.5,95.1,year,North America,,,,,,,,,,,,,,,,,,,179934.4674556213
13518,truck driver,Energy,india,2024,83.71,77.11,85.59,109583.51,102126.62,-6.8,7.13,52.97,37.34,1,High,84.65,6.8,61.201,31.257314,22.2,6.2,14.6,23.5,15.6,60.7,year,Asia,,,,,,,,,,,,,,,,,,,460029.8198198198
13519,truck driver,Retail,uk,2021,89.9,72.37,60.3,79453.27,83165.68,4.67,9.26,51.77,15.97,2,High,75.1,4.67,55.451,14.357030000000002,71.0,31.6,52.2,56.4,74.7,82.6,year,Europe,,,,,,,,,,,,,,,,,,,117134.76056338027
13520,marketing specialist,Transportation,singapore,2022,24.31,26.49,82.3,73989.45,66056.65,-10.72,0.68,69.17,12.03,2,Low,53.305,10.72,37.63,2.924493,84.0,66.4,75.8,77.1,61.2,91.3,year,Asia,,,,,,,,,,,,,,,,,,,78638.86904761904
13521,financial analyst,Education,india,2025,59.23,61.56,81.06,101823.05,105559.18,3.67,-8.67,91.44,79.24,3,Medium,70.145,3.67,49.111,46.933852,19.5,5.0,13.1,22.5,16.6,82.2,year,Asia,,,,,,,,,,,,,,,,,,,541329.1282051282
13522,data analyst,Technology,brazil,2026,11.99,10.04,95.9,119514.11,132253.25,10.66,4.06,21.76,33.89,2,Low,53.945,10.66,36.764,4.063411,30.1,8.5,20.5,30.0,26.0,46.1,year,South America,,,,,,,,,,,,,,,,,,,439379.5681063123
13523,truck driver,Retail,australia,2025,48.9,39.82,18.73,117441.53,144926.96,23.4,-4.04,65.38,21.09,4,Medium,33.815,23.4,32.199,10.313009999999998,60.9,29.8,47.1,67.9,59.2,135.4,year,Oceania,,,,,,,,,,,,,,,,,,,237975.30377668308
13524,hr manager,Education,singapore,2022,74.86,64.07,0.32,61632.3,53753.34,-12.78,5.26,79.61,20.98,5,High,37.59,12.78,33.874,15.705628,84.0,66.4,75.8,77.1,61.2,91.3,year,Asia,,,,,,,,,,,,,,,,,,,63992.07142857142
13525,marketing specialist,Healthcare,australia,2020,76.81,83.25,85.54,95786.37,99845.31,4.24,5.48,20.54,58.09,4,High,81.17500000000001,4.24,57.65800000000001,44.61892900000001,73.5,34.9,55.0,67.2,70.3,107.3,year,Oceania,,,,,,,,,,,,,,,,,,,135843.95918367346
13526,teacher,Manufacturing,germany,2023,14.77,17.66,63.08,39942.12,42317.22,5.95,1.75,17.34,27.41,2,Low,38.925,5.95,26.617,4.048457,62.9,26.1,45.3,50.9,56.2,107.6,year,Europe,,,,,,,,,,,,,,,,,,,67276.97933227346
13527,teacher,Retail,germany,2022,45.35,54.1,20.83,125084.32,124404.52,-0.54,20.11,53.19,67.37,2,Medium,33.09,0.54,24.551,30.552295000000004,65.6,27.6,47.8,52.3,60.9,103.1,year,Europe,,,,,,,,,,,,,,,,,,,189641.0365853659
13528,truck driver,Finance,uk,2020,70.54,74.95,32.56,99657.19,85506.49,-14.2,-0.06,16.75,85.78,3,High,51.55,14.2,42.24400000000001,60.509212000000005,67.3,29.8,49.4,51.3,74.1,91.7,year,Europe,,,,,,,,,,,,,,,,,,,127052.73402674592
13529,teacher,Manufacturing,usa,2023,21.58,20.0,81.19,124016.89,146233.29,17.91,-1.07,31.47,92.99,1,Low,51.385,17.91,38.362,20.067242,72.4,47.1,60.3,71.4,70.8,115.7,year,North America,,,,,,,,,,,,,,,,,,,201979.68232044196
13530,software engineer,Education,brazil,2021,66.62,78.4,62.3,38578.21,33609.4,-12.88,23.7,45.57,2.8,1,High,64.46000000000001,12.88,49.202,1.86536,31.8,8.1,20.5,25.4,22.5,28.7,year,South America,,,,,,,,,,,,,,,,,,,105689.93710691825
13531,hr manager,Healthcare,brazil,2023,71.18,81.37,32.39,147317.08,149321.7,1.36,3.52,65.96,48.57,2,High,51.785,1.36,38.59700000000001,34.572126000000004,34.7,8.3,22.1,29.3,26.4,28.7,year,South America,,,,,,,,,,,,,,,,,,,430321.9020172911
13532,accountant,Manufacturing,india,2020,77.44,80.02,83.37,57864.92,58046.02,0.31,7.49,85.77,68.5,2,High,80.405,0.31,56.08,53.04639999999999,24.6,5.7,15.5,24.5,17.2,54.3,year,Asia,,,,,,,,,,,,,,,,,,,235959.43089430893
13533,teacher,Education,australia,2023,20.81,17.6,48.54,143052.83,143136.03,0.06,-6.12,78.38,7.9,3,Low,34.675,0.06,22.904,1.64399,75.3,39.0,57.9,73.3,66.2,110.9,year,Oceania,,,,,,,,,,,,,,,,,,,190087.6892430279
13534,truck driver,Retail,canada,2024,53.49,54.26,10.96,108740.52,117183.85,7.76,18.29,16.67,0.65,2,Medium,32.225,7.76,27.012,0.347685,68.4,36.0,53.1,70.7,64.0,83.3,year,North America,,,,,,,,,,,,,,,,,,,171321.41812865494
13535,teacher,Transportation,japan,2021,65.9,65.63,56.52,138837.07,116579.79,-16.03,8.85,50.28,48.48,3,High,61.21000000000001,16.03,48.125,31.94832,87.8,28.0,59.2,90.5,49.7,76.5,year,Asia,,,,,,,,,,,,,,,,,,,132778.80410022778
13536,accountant,Finance,singapore,2020,57.72,54.3,83.98,94294.22,109144.36,15.75,7.77,17.38,88.81,5,Medium,70.85,15.75,53.007,51.261132,81.1,63.3,72.6,66.8,59.0,89.0,year,Asia,,,,,,,,,,,,,,,,,,,134579.97533908757
13537,customer support rep,Retail,usa,2021,38.61,36.03,9.17,86531.3,76725.56,-11.33,-1.46,25.89,13.98,5,Medium,23.89,11.33,21.594,5.397678,71.9,41.1,57.2,70.2,69.4,102.6,year,North America,,,,,,,,,,,,,,,,,,,106711.48817802503
13538,marketing specialist,Energy,canada,2026,14.45,12.8,0.4,39833.07,39476.72,-0.89,9.25,92.65,39.96,1,Low,7.425,0.89,6.167000000000001,5.774220000000001,63.0,31.5,48.9,69.6,64.1,119.4,year,North America,,,,,,,,,,,,,,,,,,,62661.46031746032
13539,marketing specialist,Manufacturing,germany,2022,64.54,69.68,16.22,86162.73,84090.38,-2.41,-4.68,35.43,61.73,5,High,40.38,2.41,31.405,39.840542,65.6,27.6,47.8,52.3,60.9,103.1,year,Europe,,,,,,,,,,,,,,,,,,,128186.5548780488
13540,teacher,Retail,japan,2026,62.14,72.42,4.79,119179.36,127917.01,7.33,7.73,21.67,48.41,5,High,33.465,7.33,28.492000000000004,30.081974,47.5,14.7,32.8,56.8,30.3,118.3,year,Asia,,,,,,,,,,,,,,,,,,,269298.9684210526
13541,customer support rep,Education,germany,2024,59.49,65.23,96.99,31567.03,30456.48,-3.52,6.15,48.0,84.93,3,Medium,78.24,3.52,53.949,50.524857,62.7,26.3,45.4,57.6,52.5,101.0,year,Europe,,,,,,,,,,,,,,,,,,,48574.92822966507
13542,teacher,Healthcare,india,2025,49.37,56.28,64.21,138666.88,148005.62,6.73,13.77,76.94,56.61,3,Medium,56.78999999999999,6.73,41.03,27.948357,19.5,5.0,13.1,22.5,16.6,82.2,year,Asia,,,,,,,,,,,,,,,,,,,759003.1794871795
13543,hr manager,Healthcare,singapore,2021,69.45,68.5,6.59,119937.63,112483.05,-6.22,9.06,32.49,24.51,4,High,38.02,6.22,31.623,17.022195,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,131405.43224299068
13544,truck driver,Finance,brazil,2024,66.46,68.01,11.92,82673.81,82582.6,-0.11,-2.71,15.62,95.13,5,High,39.19,0.11,30.193,63.22339799999999,35.2,9.0,22.8,32.4,26.0,30.1,year,South America,,,,,,,,,,,,,,,,,,,234609.6590909091
13545,accountant,Transportation,japan,2020,53.84,59.69,41.19,143917.13,133577.15,-7.18,15.56,20.89,45.98,1,Medium,47.515,7.18,36.047,24.755632,83.3,26.0,55.9,81.8,48.9,87.3,year,Asia,,,,,,,,,,,,,,,,,,,160356.72268907563
13546,customer support rep,Transportation,india,2024,63.53,64.33,94.04,113328.8,133865.95,18.12,2.02,41.3,79.93,1,High,78.785,18.12,59.06,50.779529,22.2,6.2,14.6,23.5,15.6,60.7,year,Asia,,,,,,,,,,,,,,,,,,,602999.7747747749
13547,teacher,Transportation,japan,2021,71.74,84.56,3.42,64731.59,67844.32,4.81,-4.65,32.99,46.23,2,High,37.58,4.81,31.165,33.16540199999999,87.8,28.0,59.2,90.5,49.7,76.5,year,Asia,,,,,,,,,,,,,,,,,,,77271.43507972667
13548,accountant,Finance,japan,2025,64.98,74.1,60.47,84157.84,84800.91,0.76,3.59,73.99,23.59,4,High,62.725,0.76,44.361,15.328782,45.6,14.1,31.6,54.5,29.4,119.8,year,Asia,,,,,,,,,,,,,,,,,,,185966.90789473685
13549,mechanical engineer,Retail,india,2022,61.04,54.48,67.5,47680.02,46755.3,-1.94,12.84,64.27,20.67,3,High,64.27,1.94,45.248,12.616968000000002,24.4,5.3,15.5,26.4,17.6,49.7,year,Asia,,,,,,,,,,,,,,,,,,,191620.08196721313
13550,truck driver,Energy,uk,2020,84.66,100.52,30.51,54527.67,57689.49,5.8,5.47,78.69,98.37,3,High,57.585,5.8,44.757,83.280042,67.3,29.8,49.4,51.3,74.1,91.7,year,Europe,,,,,,,,,,,,,,,,,,,85719.89598811293
13551,mechanical engineer,Manufacturing,germany,2023,71.28,76.6,18.46,135664.51,122087.53,-10.01,26.96,55.05,96.39,4,High,44.870000000000005,10.01,37.053,68.70679200000001,62.9,26.1,45.3,50.9,56.2,107.6,year,Europe,,,,,,,,,,,,,,,,,,,194097.82193958666
13552,marketing specialist,Energy,india,2025,10.77,11.85,76.21,41439.84,41418.89,-0.05,10.29,74.37,42.65,4,Low,43.49,0.05,27.186,4.593405,19.5,5.0,13.1,22.5,16.6,82.2,year,Asia,,,,,,,,,,,,,,,,,,,212404.56410256412
13553,accountant,Energy,singapore,2021,32.17,33.07,89.21,106819.64,92721.77,-13.2,16.01,31.08,62.8,3,Medium,60.69,13.2,43.591,20.20276,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,108319.82476635514
13554,customer support rep,Transportation,usa,2026,35.22,34.46,24.98,114689.12,103971.57,-9.34,5.82,60.39,60.16,4,Medium,30.1,9.34,24.384,21.188352,68.8,40.7,56.3,74.0,72.8,146.0,year,North America,,,,,,,,,,,,,,,,,,,151121.46802325582
13555,customer support rep,Technology,usa,2023,45.35,42.28,87.48,43417.72,40849.87,-5.91,-9.02,95.32,89.59,5,Medium,66.415,5.91,46.157,40.629065,72.4,47.1,60.3,71.4,70.8,115.7,year,North America,,,,,,,,,,,,,,,,,,,56422.47237569061
13556,financial analyst,Healthcare,germany,2025,62.26,69.6,52.17,138597.92,140263.36,1.2,-5.66,83.94,56.99,2,High,57.215,1.2,40.915,35.481974,58.4,22.4,42.4,56.7,57.5,127.1,year,Europe,,,,,,,,,,,,,,,,,,,240176.98630136985
13557,financial analyst,Finance,japan,2024,67.02,58.1,3.86,97040.4,102037.47,5.15,23.17,42.74,72.27,4,High,35.44,5.15,29.511000000000003,48.435354,50.7,15.1,33.8,55.4,30.9,99.5,year,Asia,,,,,,,,,,,,,,,,,,,201257.3372781065
13558,customer support rep,Education,singapore,2021,90.12,92.64,17.04,92556.02,85553.12,-7.57,11.27,49.91,66.85,5,High,53.58,7.57,43.431,60.24522,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,99945.2336448598
13559,accountant,Finance,india,2024,15.52,13.69,72.15,67559.65,69143.44,2.34,1.11,28.77,10.25,4,Low,43.835,2.34,28.555,1.5907999999999998,22.2,6.2,14.6,23.5,15.6,60.7,year,Asia,,,,,,,,,,,,,,,,,,,311456.936936937
13560,financial analyst,Finance,singapore,2021,53.7,62.51,47.7,56839.72,67274.41,18.36,16.09,94.41,96.83,4,Medium,50.7,18.36,41.29800000000001,51.99771,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,78591.60046728973
13561,marketing specialist,Energy,japan,2021,34.0,37.21,86.1,106489.44,107279.66,0.74,16.83,63.95,10.07,3,Medium,60.05,0.74,39.652,3.4238,87.8,28.0,59.2,90.5,49.7,76.5,year,Asia,,,,,,,,,,,,,,,,,,,122186.40091116173
13562,data analyst,Technology,australia,2026,26.74,21.54,74.63,78124.19,77694.05,-0.55,2.89,97.62,97.03,5,Low,50.685,0.55,33.25,25.945822,67.9,33.7,52.7,76.5,65.6,137.3,year,Oceania,,,,,,,,,,,,,,,,,,,114424.22680412371
13563,truck driver,Manufacturing,canada,2022,72.58,65.42,48.04,147087.99,155959.54,6.03,15.71,93.6,69.48,4,High,60.31,6.03,45.253,50.428584,70.2,34.3,53.4,70.0,67.9,88.0,year,North America,,,,,,,,,,,,,,,,,,,222164.58689458692
13564,financial analyst,Education,usa,2020,30.68,31.46,26.74,98035.45,98108.89,0.07,10.63,55.55,28.31,5,Medium,28.71,0.07,20.315,8.685508,71.1,40.3,56.4,66.6,70.7,109.5,year,North America,,,,,,,,,,,,,,,,,,,137987.1870604782
13565,hr manager,Energy,canada,2023,25.79,21.76,66.14,97914.84,105114.07,7.35,5.25,67.77,36.03,5,Low,45.965,7.35,32.363,9.292137,66.1,33.4,50.4,64.2,62.8,102.1,year,North America,,,,,,,,,,,,,,,,,,,159022.79878971257
13566,accountant,Manufacturing,singapore,2026,28.0,27.74,32.31,70662.35,62789.75,-11.14,15.14,11.39,35.13,1,Low,30.155,11.14,24.235,9.8364,87.7,73.1,81.2,77.3,55.5,105.5,year,Asia,,,,,,,,,,,,,,,,,,,71596.06613454959
13567,teacher,Transportation,uk,2025,75.24,80.01,51.6,82976.69,88202.15,6.3,-12.91,69.91,31.88,5,High,63.42,6.3,47.466,23.986512,59.2,30.0,46.3,54.8,65.3,119.9,year,Europe,,,,,,,,,,,,,,,,,,,148990.11824324323
13568,software engineer,Energy,uk,2024,56.37,52.31,3.19,91110.31,89835.56,-1.4,-14.91,26.13,60.18,4,Medium,29.78,1.4,23.925000000000004,33.923466,63.7,33.5,49.4,55.5,63.9,90.1,year,Europe,,,,,,,,,,,,,,,,,,,141029.136577708
13569,financial analyst,Transportation,germany,2025,39.49,37.95,70.21,52330.03,48148.67,-7.99,12.52,76.6,72.02,4,Medium,54.85,7.99,39.256,28.440698,58.4,22.4,42.4,56.7,57.5,127.1,year,Europe,,,,,,,,,,,,,,,,,,,82446.35273972602
13570,truck driver,Energy,singapore,2021,94.77,79.2,55.05,113638.66,120246.18,5.81,-1.43,56.59,37.33,5,High,74.91,5.81,56.166,35.377641,85.6,64.8,75.6,75.3,62.1,83.6,year,Asia,,,,,,,,,,,,,,,,,,,140474.5093457944
